21900,54.3,19.851,0,0.0072744,0,22116,57.544,0,0,0,0,0.0078941,0
21900,54.3,19.851,0,0.0072744,0,22116,57.544,0,0,0,0,0.0078941,0
21900,54.3,19.851,0,0.0072744,0,22116,57.544,0,0,0,0,0.0078941,0
21900,54.3,19.851,0,0.0072744,0,22116,57.544,0,0,0,0,0.0078941,0
21900,54.3,19.851,0,0.0072744,0,22116,57.544,0,0,0,0,0.0078941,0
21900,54.3,19.851,0,0.0072744,0,22116,57.544,0,0,0,0,0.0078941,0
21900,54.3,19.851,0,0.0072744,0,22116,57.544,0,0,0,0,0.0078941,0
21900,54.3,19.851,0,0.0072744,0,22116,57.544,0,0,0,0,0.0078941,0
21901,54.3,19.852,0,0.0060881,0,22116,57.544,0,0,0,0,0.0079232,0
21901,54.3,19.852,0,0.0060881,0,22116,57.544,0,0,0,0,0.0079232,0
21901,54.3,19.852,0,0.0060881,0,22116,57.544,0,0,0,0,0.0079232,0
21901,54.3,19.852,0,0.0060881,0,22116,57.544,0,0,0,0,0.0079232,0
21901,54.3,19.852,0,0.0060881,0,22116,57.544,0,0,0,0,0.0079232,0
21901,54.3,19.852,0,0.0060881,0,22116,57.544,0,0,0,0,0.0079232,0
21901,54.3,19.852,0,0.0060881,0,22116,57.544,0,0,0,0,0.0079232,0
21902,54.3,19.852,0,0.0043582,0,22116,57.544,0,0,0,0,0.0079673,0
21903,54.3,19.852,0,0.0032369,0,22116,57.544,0,0,0,0,0.0079969,0
21904,54.3,19.852,0,0.0010711,0,22116,57.544,0,0,0,0,0.008057,0
21904,54.3,19.852,0,0.0010711,0,22116,57.544,0,0,0,0,0.008057,0
21904,54.3,19.852,0,0.0010711,0,22116,57.544,0,0,0,0,0.008057,0
21904,54.3,19.852,0,0.0010711,0,22116,57.544,0,0,0,0,0.008057,0
21904,54.3,19.852,0,0.0010711,0,22116,57.544,0,0,0,0,0.008057,0
21904,54.3,19.852,0,0.0010711,0,22116,57.544,0,0,0,0,0.008057,0
21904,54.3,19.852,0,0.0010711,0,22116,57.544,0,0,0,0,0.008057,0
21904,54.3,19.852,0,0.0010711,0,22116,57.544,0,0,0,0,0.008057,0
21904,54.3,19.852,0,0.0010711,0,22116,57.544,0,0,0,0,0.008057,0
21904,54.3,19.852,0,0.0010711,0,22116,57.544,0,0,0,0,0.008057,0
21904,54.3,19.852,0,0.0010711,0,22116,57.544,0,0,0,0,0.008057,0
21904,54.3,19.852,0,0.0010711,0,22116,57.544,0,0,0,0,0.008057,0
21904,54.3,19.852,0,0.0010711,0,22116,57.544,0,0,0,0,0.008057,0
21906,54.3,19.852,0,-0.0011446,0,22116,57.544,0,0,0,0,0.0081026,0
21906,54.3,19.852,0,-0.0011446,0,22116,57.544,0,0,0,0,0.0081026,0
21906,54.3,19.852,0,-0.0011446,0,22116,57.544,0,0,0,0,0.0081026,0
21906,54.3,19.852,0,-0.0011446,0,22116,57.544,0,0,0,0,0.0081026,0
21906,54.3,19.852,0,-0.0011446,0,22116,57.544,0,0,0,0,0.0081026,0
21906,54.3,19.852,0,-0.0011446,0,22116,57.544,0,0,0,0,0.0081026,0
21906,54.3,19.852,0,-0.0011446,0,22116,57.544,0,0,0,0,0.0081026,0
21906,54.3,19.852,0,-0.0011446,0,22116,57.544,0,0,0,0,0.0081026,0
21906,54.3,19.852,0,-0.0011446,0,22116,57.544,0,0,0,0,0.0081026,0
21906,54.3,19.852,0,-0.0011446,0,22116,57.544,0,0,0,0,0.0081026,0
21906,54.3,19.852,0,-0.0011446,0,22116,57.544,0,0,0,0,0.0081026,0
21906,54.3,19.852,0,-0.0011446,0,22116,57.544,0,0,0,0,0.0081026,0
21906,54.3,19.852,0,-0.0011446,0,22116,57.544,0,0,0,0,0.0081026,0
21908,54.3,19.852,0,-0.007836,0,22116,57.544,0,0,0,0,0.0081953,0
21908,54.3,19.852,0,-0.007836,0,22116,57.544,0,0,0,0,0.0081953,0
21908,54.3,19.852,0,-0.007836,0,22116,57.544,0,0,0,0,0.0081953,0
21908,54.3,19.852,0,-0.007836,0,22116,57.544,0,0,0,0,0.0081953,0
21909,54.3,19.851,0,-0.0098194,0,22116,57.544,0,0,0,0,0.0082267,0
21910,54.3,19.851,0,-0.013457,0,22116,57.544,0,0,0,0,0.0082902,0
21910,54.3,19.851,0,-0.013457,0,22116,57.544,0,0,0,0,0.0082902,0
21910,54.3,19.851,0,-0.013457,0,22116,57.544,0,0,0,0,0.0082902,0
21910,54.3,19.851,0,-0.013457,0,22116,57.544,0,0,0,0,0.0082902,0
21910,54.3,19.851,0,-0.013457,0,22116,57.544,0,0,0,0,0.0082902,0
21910,54.3,19.851,0,-0.013457,0,22116,57.544,0,0,0,0,0.0082902,0
21910,54.3,19.851,0,-0.013457,0,22116,57.544,0,0,0,0,0.0082902,0
21910,54.3,19.851,0,-0.013457,0,22116,57.544,0,0,0,0,0.0082902,0
21911,54.3,19.85,0,-0.015123,0,22116,57.544,0,0,0,0,0.0083224,0
21911,54.3,19.85,0,-0.015123,0,22116,57.544,0,0,0,0,0.0083224,0
21911,54.3,19.85,0,-0.015123,0,22116,57.544,0,0,0,0,0.0083224,0
21911,54.3,19.85,0,-0.015123,0,22116,57.544,0,0,0,0,0.0083224,0
21911,54.3,19.85,0,-0.015123,0,22116,57.544,0,0,0,0,0.0083224,0
21911,54.3,19.85,0,-0.015123,0,22116,57.544,0,0,0,0,0.0083224,0
21911,54.3,19.85,0,-0.015123,0,22116,57.544,0,0,0,0,0.0083224,0
21912,54.3,19.849,0,-0.016694,0,22116,57.544,0,0,0,0,0.0083547,0
21912,54.3,19.849,0,-0.016694,0,22116,57.544,0,0,0,0,0.0083547,0
21912,54.3,19.849,0,-0.016694,0,22116,57.544,0,0,0,0,0.0083547,0
21913,54.3,19.848,0,-0.018887,0,22116,57.544,0,0,0,0,0.0084038,0
21913,54.3,19.848,0,-0.018887,0,22116,57.544,0,0,0,0,0.0084038,0
21913,54.3,19.848,0,-0.018887,0,22116,57.544,0,0,0,0,0.0084038,0
21913,54.3,19.848,0,-0.018887,0,22116,57.544,0,0,0,0,0.0084038,0
21913,54.3,19.848,0,-0.018887,0,22116,57.544,0,0,0,0,0.0084038,0
21913,54.3,19.848,0,-0.018887,0,22116,57.544,0,0,0,0,0.0084038,0
21913,54.3,19.848,0,-0.018887,0,22116,57.544,0,0,0,0,0.0084038,0
21914,54.3,19.847,0,-0.020898,0,22116,57.544,0,0,0,0,0.0084534,0
21914,54.3,19.847,0,-0.020898,0,22116,57.544,0,0,0,0,0.0084534,0
21915,54.3,19.846,0,-0.022145,0,22116,57.544,0,0,0,0,0.0084868,0
21915,54.3,19.846,0,-0.022145,0,22116,57.544,0,0,0,0,0.0084868,0
21915,54.3,19.846,0,-0.022145,0,22116,57.544,0,0,0,0,0.0084868,0
21916,54.3,19.845,0,-0.023891,0,22116,57.544,0,0,0,0,0.0085374,0
21916,54.3,19.845,0,-0.023891,0,22116,57.544,0,0,0,0,0.0085374,0
21916,54.3,19.845,0,-0.023891,0,22116,57.544,0,0,0,0,0.0085374,0
21916,54.3,19.845,0,-0.023891,0,22116,57.544,0,0,0,0,0.0085374,0
21916,54.3,19.845,0,-0.023891,0,22116,57.544,0,0,0,0,0.0085374,0
21916,54.3,19.845,0,-0.023891,0,22116,57.544,0,0,0,0,0.0085374,0
21916,54.3,19.845,0,-0.023891,0,22116,57.544,0,0,0,0,0.0085374,0
21916,54.3,19.845,0,-0.023891,0,22116,57.544,0,0,0,0,0.0085374,0
21916,54.3,19.845,0,-0.023891,0,22116,57.544,0,0,0,0,0.0085374,0
21916,54.3,19.845,0,-0.023891,0,22116,57.544,0,0,0,0,0.0085374,0
21917,54.3,19.844,0,-0.024971,0,22116,57.544,0,0,0,0,0.0085714,0
21917,54.3,19.844,0,-0.024971,0,22116,57.544,0,0,0,0,0.0085714,0
21917,54.3,19.844,0,-0.024971,0,22116,57.544,0,0,0,0,0.0085714,0
21917,54.3,19.844,0,-0.024971,0,22116,57.544,0,0,0,0,0.0085714,0
