5.6909,52.929,1.2243,35.453,26.062,32.735,-18.6,27.493,-37.41,-45.937,-0.10401,57.654,-37.711,-47.637,-15.95,13.957
5.6909,52.929,1.2243,35.453,26.062,32.735,-18.6,27.493,-37.41,-45.937,-0.10401,57.654,-37.711,-47.637,-15.95,13.957
5.6172,52.885,1.1524,35.285,25.985,32.505,-18.693,27.253,-37.354,-46.118,0.035131,57.415,-37.638,-47.843,-16.01,13.807
5.5421,52.84,1.0803,35.116,25.907,32.274,-18.786,27.013,-37.298,-46.298,0.17319,57.175,-37.564,-48.047,-16.071,13.656
5.5421,52.84,1.0803,35.116,25.907,32.274,-18.786,27.013,-37.298,-46.298,0.17319,57.175,-37.564,-48.047,-16.071,13.656
5.5421,52.84,1.0803,35.116,25.907,32.274,-18.786,27.013,-37.298,-46.298,0.17319,57.175,-37.564,-48.047,-16.071,13.656
5.4657,52.793,1.008,34.948,25.828,32.042,-18.879,26.773,-37.241,-46.478,0.31017,56.934,-37.489,-48.252,-16.131,13.505
5.4657,52.793,1.008,34.948,25.828,32.042,-18.879,26.773,-37.241,-46.478,0.31017,56.934,-37.489,-48.252,-16.131,13.505
5.3879,52.745,0.93538,34.778,25.748,31.808,-18.972,26.533,-37.184,-46.657,0.44606,56.691,-37.413,-48.455,-16.192,13.354
5.3879,52.745,0.93538,34.778,25.748,31.808,-18.972,26.533,-37.184,-46.657,0.44606,56.691,-37.413,-48.455,-16.192,13.354
5.3087,52.696,0.86257,34.608,25.666,31.573,-19.065,26.293,-37.127,-46.836,0.58086,56.448,-37.337,-48.658,-16.253,13.202
5.3087,52.696,0.86257,34.608,25.666,31.573,-19.065,26.293,-37.127,-46.836,0.58086,56.448,-37.337,-48.658,-16.253,13.202
5.2282,52.645,0.78954,34.438,25.583,31.337,-19.157,26.053,-37.068,-47.014,0.71457,56.203,-37.259,-48.86,-16.314,13.049
5.2282,52.645,0.78954,34.438,25.583,31.337,-19.157,26.053,-37.068,-47.014,0.71457,56.203,-37.259,-48.86,-16.314,13.049
5.1462,52.593,0.71629,34.267,25.499,31.099,-19.248,25.813,-37.01,-47.192,0.84718,55.957,-37.181,-49.061,-16.375,12.896
5.1462,52.593,0.71629,34.267,25.499,31.099,-19.248,25.813,-37.01,-47.192,0.84718,55.957,-37.181,-49.061,-16.375,12.896
5.0629,52.54,0.64283,34.095,25.414,30.86,-19.34,25.573,-36.95,-47.369,0.97869,55.71,-37.102,-49.262,-16.436,12.742
4.9782,52.485,0.56915,33.923,25.327,30.62,-19.431,25.333,-36.89,-47.545,1.1091,55.462,-37.022,-49.462,-16.498,12.588
4.9782,52.485,0.56915,33.923,25.327,30.62,-19.431,25.333,-36.89,-47.545,1.1091,55.462,-37.022,-49.462,-16.498,12.588
4.9782,52.485,0.56915,33.923,25.327,30.62,-19.431,25.333,-36.89,-47.545,1.1091,55.462,-37.022,-49.462,-16.498,12.588
4.8922,52.429,0.49528,33.75,25.24,30.378,-19.522,25.093,-36.83,-47.721,1.2384,55.213,-36.942,-49.661,-16.56,12.434
4.8922,52.429,0.49528,33.75,25.24,30.378,-19.522,25.093,-36.83,-47.721,1.2384,55.213,-36.942,-49.661,-16.56,12.434
4.8048,52.371,0.4212,33.577,25.151,30.135,-19.613,24.853,-36.768,-47.896,1.3666,54.963,-36.86,-49.86,-16.621,12.278
4.8048,52.371,0.4212,33.577,25.151,30.135,-19.613,24.853,-36.768,-47.896,1.3666,54.963,-36.86,-49.86,-16.621,12.278
4.716,52.312,0.34694,33.403,25.061,29.891,-19.703,24.613,-36.707,-48.07,1.4937,54.712,-36.778,-50.057,-16.683,12.123
4.716,52.312,0.34694,33.403,25.061,29.891,-19.703,24.613,-36.707,-48.07,1.4937,54.712,-36.778,-50.057,-16.683,12.123
