7907.7,54.3,19.578,0,0.046334,0,8020.5,48.781,0,0,0,0,0.015087,0
7907.7,54.3,19.578,0,0.046334,0,8020.5,48.781,0,0,0,0,0.015087,0
7907.7,54.3,19.578,0,0.046334,0,8020.5,48.781,0,0,0,0,0.015087,0
7907.7,54.3,19.578,0,0.046334,0,8020.5,48.781,0,0,0,0,0.015087,0
7907.7,54.3,19.578,0,0.046334,0,8020.5,48.781,0,0,0,0,0.015087,0
7908.8,54.3,19.581,0,0.046336,0,8020.5,48.781,0,0,0,0,0.015246,0
7908.8,54.3,19.581,0,0.046336,0,8020.5,48.781,0,0,0,0,0.015246,0
7908.8,54.3,19.581,0,0.046336,0,8020.5,48.781,0,0,0,0,0.015246,0
7908.8,54.3,19.581,0,0.046336,0,8020.5,48.781,0,0,0,0,0.015246,0
7908.8,54.3,19.581,0,0.046336,0,8020.5,48.781,0,0,0,0,0.015246,0
7908.8,54.3,19.581,0,0.046336,0,8020.5,48.781,0,0,0,0,0.015246,0
7908.8,54.3,19.581,0,0.046336,0,8020.5,48.781,0,0,0,0,0.015246,0
7908.8,54.3,19.581,0,0.046336,0,8020.5,48.781,0,0,0,0,0.015246,0
7908.8,54.3,19.581,0,0.046336,0,8020.5,48.781,0,0,0,0,0.015246,0
7908.8,54.3,19.581,0,0.046336,0,8020.5,48.781,0,0,0,0,0.015246,0
7908.8,54.3,19.581,0,0.046336,0,8020.5,48.781,0,0,0,0,0.015246,0
7908.8,54.3,19.581,0,0.046336,0,8020.5,48.781,0,0,0,0,0.015246,0
7908.8,54.3,19.581,0,0.046336,0,8020.5,48.781,0,0,0,0,0.015246,0
7908.8,54.3,19.581,0,0.046336,0,8020.5,48.781,0,0,0,0,0.015246,0
7909.6,54.3,19.583,0,0.046338,0,8020.5,48.781,0,0,0,0,0.015353,0
7911.2,54.3,19.586,0,0.046339,0,8020.5,48.781,0,0,0,0,0.015573,0
7912.7,54.3,19.59,0,0.046338,0,8020.5,48.781,0,0,0,0,0.015798,0
7913.5,54.3,19.592,0,0.046337,0,8020.5,48.781,0,0,0,0,0.015914,0
