-76.409,170.24,-96.427,189.49,-33.935,36.531,-63.269,228.82,-10.135,131.89,-94.601,209.46,-51.834,178.81,-116.39,476.14
-76.348,169.99,-96.301,189.26,-33.725,36.37,-63.422,228.37,-10.1,131.67,-94.115,208.72,-51.811,178.44,-115.42,474.08
-76.348,169.99,-96.301,189.26,-33.725,36.37,-63.422,228.37,-10.1,131.67,-94.115,208.72,-51.811,178.44,-115.42,474.08
-76.286,169.73,-96.172,189.03,-33.508,36.2,-63.573,227.93,-10.063,131.45,-93.631,207.98,-51.787,178.06,-114.46,472.03
-76.286,169.73,-96.172,189.03,-33.508,36.2,-63.573,227.93,-10.063,131.45,-93.631,207.98,-51.787,178.06,-114.46,472.03
-76.221,169.48,-96.041,188.79,-33.284,36.023,-63.722,227.47,-10.026,131.23,-93.148,207.24,-51.762,177.69,-113.51,469.97
-76.221,169.48,-96.041,188.79,-33.284,36.023,-63.722,227.47,-10.026,131.23,-93.148,207.24,-51.762,177.69,-113.51,469.97
-76.155,169.22,-95.907,188.55,-33.053,35.837,-63.869,227.02,-9.9887,131.01,-92.666,206.5,-51.734,177.31,-112.55,467.92
-76.155,169.22,-95.907,188.55,-33.053,35.837,-63.869,227.02,-9.9887,131.01,-92.666,206.5,-51.734,177.31,-112.55,467.92
-76.086,168.96,-95.77,188.31,-32.815,35.643,-64.014,226.57,-9.9508,130.79,-92.185,205.76,-51.705,176.93,-111.6,465.86
-76.086,168.96,-95.77,188.31,-32.815,35.643,-64.014,226.57,-9.9508,130.79,-92.185,205.76,-51.705,176.93,-111.6,465.86
-76.015,168.7,-95.632,188.07,-32.571,35.441,-64.157,226.11,-9.9124,130.56,-91.705,205.02,-51.674,176.56,-110.66,463.81
-76.015,168.7,-95.632,188.07,-32.571,35.441,-64.157,226.11,-9.9124,130.56,-91.705,205.02,-51.674,176.56,-110.66,463.81
-76.015,168.7,-95.632,188.07,-32.571,35.441,-64.157,226.11,-9.9124,130.56,-91.705,205.02,-51.674,176.56,-110.66,463.81
-75.941,168.44,-95.49,187.83,-32.319,35.231,-64.298,225.65,-9.8736,130.34,-91.227,204.28,-51.642,176.18,-109.72,461.75
-75.866,168.17,-95.347,187.58,-32.061,35.013,-64.437,225.18,-9.8343,130.11,-90.75,203.54,-51.608,175.8,-108.78,459.7
-75.866,168.17,-95.347,187.58,-32.061,35.013,-64.437,225.18,-9.8343,130.11,-90.75,203.54,-51.608,175.8,-108.78,459.7
-75.866,168.17,-95.347,187.58,-32.061,35.013,-64.437,225.18,-9.8343,130.11,-90.75,203.54,-51.608,175.8,-108.78,459.7
-75.788,167.91,-95.2,187.33,-31.796,34.788,-64.574,224.71,-9.7946,129.89,-90.274,202.8,-51.572,175.42,-107.85,457.65
-75.788,167.91,-95.2,187.33,-31.796,34.788,-64.574,224.71,-9.7946,129.89,-90.274,202.8,-51.572,175.42,-107.85,457.65
-75.788,167.91,-95.2,187.33,-31.796,34.788,-64.574,224.71,-9.7946,129.89,-90.274,202.8,-51.572,175.42,-107.85,457.65
-75.788,167.91,-95.2,187.33,-31.796,34.788,-64.574,224.71,-9.7946,129.89,-90.274,202.8,-51.572,175.42,-107.85,457.65
-75.626,167.37,-94.901,186.83,-31.246,34.312,-64.843,223.77,-9.7139,129.43,-89.327,201.32,-51.495,174.66,-106,453.54
-75.626,167.37,-94.901,186.83,-31.246,34.312,-64.843,223.77,-9.7139,129.43,-89.327,201.32,-51.495,174.66,-106,453.54
-75.542,167.11,-94.747,186.57,-30.961,34.063,-64.975,223.3,-9.673,129.2,-88.855,200.58,-51.455,174.28,-105.08,451.49
-75.456,166.83,-94.592,186.31,-30.67,33.805,-65.104,222.82,-9.6318,128.97,-88.385,199.84,-51.412,173.89,-104.16,449.44
-75.368,166.56,-94.433,186.05,-30.372,33.54,-65.232,222.34,-9.5901,128.73,-87.916,199.1,-51.368,173.51,-103.25,447.38
-75.368,166.56,-94.433,186.05,-30.372,33.54,-65.232,222.34,-9.5901,128.73,-87.916,199.1,-51.368,173.51,-103.25,447.38
-75.368,166.56,-94.433,186.05,-30.372,33.54,-65.232,222.34,-9.5901,128.73,-87.916,199.1,-51.368,173.51,-103.25,447.38
-75.278,166.29,-94.273,185.79,-30.067,33.267,-65.359,221.85,-9.5482,128.5,-87.448,198.36,-51.323,173.13,-102.34,445.33
-75.278,166.29,-94.273,185.79,-30.067,33.267,-65.359,221.85,-9.5482,128.5,-87.448,198.36,-51.323,173.13,-102.34,445.33
-75.186,166.01,-94.11,185.52,-29.756,32.986,-65.483,221.37,-9.5059,128.26,-86.982,197.62,-51.276,172.74,-101.44,443.28
-75.186,166.01,-94.11,185.52,-29.756,32.986,-65.483,221.37,-9.5059,128.26,-86.982,197.62,-51.276,172.74,-101.44,443.28
-75.186,166.01,-94.11,185.52,-29.756,32.986,-65.483,221.37,-9.5059,128.26,-86.982,197.62,-51.276,172.74,-101.44,443.28
-75.091,165.73,-93.944,185.26,-29.438,32.697,-65.606,220.88,-9.4633,128.03,-86.518,196.89,-51.227,172.35,-100.54,441.24
