0.2458,-0.3814,-1.5838,-2.815,0.4535,0.1037,-2.5762,-1.2075,0.2974,-0.3837,-2.0545,-1.675,-0.934,-1.4074,-1.274,-1.2184
0.2458,-0.3814,-1.5838,-2.815,0.4535,0.1037,-2.5762,-1.2075,0.2974,-0.3837,-2.0545,-1.675,-0.934,-1.4074,-1.274,-1.2184
0.2877,-0.3744,-1.5289,-2.8093,0.4808,0.1129,-2.4996,-1.1986,0.3181,-0.3911,-2.0235,-1.6752,-0.9145,-1.4076,-1.2412,-1.2129
0.2877,-0.3744,-1.5289,-2.8093,0.4808,0.1129,-2.4996,-1.1986,0.3181,-0.3911,-2.0235,-1.6752,-0.9145,-1.4076,-1.2412,-1.2129
0.2877,-0.3744,-1.5056,-2.805,0.4957,0.1157,-2.4828,-1.1901,0.3048,-0.3945,-2.0165,-1.674,-0.9091,-1.4061,-1.2254,-1.2116
0.2877,-0.3744,-1.4911,-2.807,0.5007,0.1167,-2.4728,-1.1936,0.2989,-0.4086,-2.0235,-1.6752,-0.9005,-1.4092,-1.2238,-1.2139
0.2877,-0.3744,-1.4911,-2.807,0.5007,0.1167,-2.4728,-1.1936,0.2989,-0.4086,-2.0235,-1.6752,-0.9005,-1.4092,-1.2238,-1.2139
0.2877,-0.3744,-1.4911,-2.807,0.5007,0.1167,-2.4728,-1.1936,0.2989,-0.4086,-2.0235,-1.6752,-0.9005,-1.4092,-1.2238,-1.2139
0.2877,-0.3744,-1.4911,-2.807,0.5007,0.1167,-2.4728,-1.1936,0.2989,-0.4086,-2.0235,-1.6752,-0.9005,-1.4092,-1.2238,-1.2139
0.2665,-0.3843,-1.5028,-2.8092,0.4858,0.1138,-2.4896,-1.2021,0.2797,-0.426,-2.034,-1.6822,-0.9091,-1.4061,-1.2368,-1.2144
0.2665,-0.3843,-1.5028,-2.8092,0.4858,0.1138,-2.4896,-1.2021,0.2797,-0.426,-2.034,-1.6822,-0.9091,-1.4061,-1.2368,-1.2144
0.2665,-0.3843,-1.5028,-2.8092,0.4858,0.1138,-2.4896,-1.2021,0.2797,-0.426,-2.034,-1.6822,-0.9091,-1.4061,-1.2368,-1.2144
0.2665,-0.3843,-1.5028,-2.8092,0.4858,0.1138,-2.4896,-1.2021,0.2797,-0.426,-2.034,-1.6822,-0.9091,-1.4061,-1.2368,-1.2144
0.1914,-0.3968,-1.5492,-2.8272,0.4411,0.1053,-2.5797,-1.2242,0.2076,-0.4569,-2.0828,-1.7009,-0.934,-1.4074,-1.2765,-1.2243
0.1914,-0.3968,-1.5492,-2.8272,0.4411,0.1053,-2.5797,-1.2242,0.2076,-0.4569,-2.0828,-1.7009,-0.934,-1.4074,-1.2765,-1.2243
0.1661,-0.4139,-1.5839,-2.8337,0.4164,0.1006,-2.6261,-1.2329,0.168,-0.467,-2.107,-1.7102,-0.9364,-1.4132,-1.2964,-1.2292
0.1661,-0.4139,-1.5839,-2.8337,0.4164,0.1006,-2.6261,-1.2329,0.168,-0.467,-2.107,-1.7102,-0.9364,-1.4132,-1.2964,-1.2292
0.1246,-0.4208,-1.6069,-2.838,0.3966,0.0969,-2.6559,-1.2439,0.1359,-0.4876,-2.1313,-1.7195,-0.9419,-1.4146,-1.309,-1.235
0.0955,-0.432,-1.6357,-2.8434,0.3843,0.0905,-2.6922,-1.2453,0.1038,-0.5082,-2.1454,-1.7323,-0.9504,-1.4116,-1.3175,-1.2371
0.0955,-0.432,-1.6357,-2.8434,0.3843,0.0905,-2.6922,-1.2453,0.1038,-0.5082,-2.1454,-1.7323,-0.9504,-1.4116,-1.3175,-1.2371
0.083,-0.4405,-1.6386,-2.8486,0.3843,0.0905,-2.6922,-1.2453,0.0645,-0.5183,-2.1627,-1.7404,-0.9504,-1.4116,-1.3203,-1.2378
0.083,-0.4405,-1.6386,-2.8486,0.3843,0.0905,-2.6922,-1.2453,0.0645,-0.5183,-2.1627,-1.7404,-0.9504,-1.4116,-1.3203,-1.2378
0.0621,-0.4504,-1.6558,-2.8519,0.3744,0.0886,-2.6988,-1.2466,0.0327,-0.5388,-2.1731,-1.7474,-0.9504,-1.4116,-1.3188,-1.24
0.0621,-0.4504,-1.6558,-2.8519,0.3744,0.0886,-2.6988,-1.2466,0.0327,-0.5388,-2.1731,-1.7474,-0.9504,-1.4116,-1.3188,-1.24
0.0621,-0.4504,-1.6558,-2.8519,0.3744,0.0886,-2.6988,-1.2466,0.0327,-0.5388,-2.1731,-1.7474,-0.9504,-1.4116,-1.3188,-1.24
0.0539,-0.4517,-1.6616,-2.8529,0.3793,0.0895,-2.6889,-1.25,-0.0121,-0.5626,-2.2005,-1.752,-0.9528,-1.4174,-1.3244,-1.2414
0.0414,-0.4602,-1.6817,-2.8521,0.367,0.0912,-2.6955,-1.2513,-0.0438,-0.583,-2.2109,-1.7589,-0.9583,-1.4188,-1.3298,-1.248
