-3.942,0.9822,-0.9776,0.098,-5.8084,1.0114,-0.9842,0.0702,-0.6579,0.1853,-0.4422,0.5943,-0.4905,0.3478,-0.6824,-0.0218
-3.942,0.9822,-0.9776,0.098,-5.8084,1.0114,-0.9842,0.0702,-0.6579,0.1853,-0.4422,0.5943,-0.4905,0.3478,-0.6824,-0.0218
-3.826,0.9412,-0.9112,0.0856,-5.7803,1.0102,-0.9619,0.0679,-0.6199,0.1787,-0.371,0.5349,-0.5246,0.397,-0.6693,-0.0265
-3.826,0.9412,-0.9112,0.0856,-5.7803,1.0102,-0.9619,0.0679,-0.6199,0.1787,-0.371,0.5349,-0.5246,0.397,-0.6693,-0.0265
-3.7358,0.9382,-0.9163,0.1209,-5.7682,1.0322,-0.9396,0.0656,-0.5696,0.1541,-0.395,0.5262,-0.5549,0.417,-0.6643,-0.0336
-3.7358,0.9382,-0.9163,0.1209,-5.7682,1.0322,-0.9396,0.0656,-0.5696,0.1541,-0.395,0.5262,-0.5549,0.417,-0.6643,-0.0336
-3.7039,0.9558,-0.9983,0.1834,-5.7682,1.0322,-0.9344,0.0582,-0.572,0.1415,-0.4189,0.5176,-0.6033,0.4155,-0.6412,-0.0526
-3.7039,0.9558,-0.9983,0.1834,-5.7682,1.0322,-0.9344,0.0582,-0.572,0.1415,-0.4189,0.5176,-0.6033,0.4155,-0.6412,-0.0526
-3.7039,0.9558,-0.9983,0.1834,-5.7682,1.0322,-0.9344,0.0582,-0.572,0.1415,-0.4189,0.5176,-0.6033,0.4155,-0.6412,-0.0526
-3.6664,1.0298,-1.07,0.2312,-5.7561,1.0542,-0.9207,0.0533,-0.6223,0.166,-0.4824,0.523,-0.6562,0.3971,-0.6132,-0.0787
-3.6881,1.1253,-1.1059,0.2551,-5.6914,1.0401,-0.9018,0.0411,-0.7081,0.2098,-0.5456,0.5283,-0.6873,0.3712,-0.6295,-0.0838
-3.6881,1.1253,-1.1059,0.2551,-5.6914,1.0401,-0.9018,0.0411,-0.7081,0.2098,-0.5456,0.5283,-0.6873,0.3712,-0.6295,-0.0838
-3.656,1.1434,-1.1059,0.2551,-5.6163,1.0312,-0.888,0.0362,-0.7543,0.2127,-0.6085,0.5335,-0.6967,0.3377,-0.6721,-0.0795
-3.656,1.1434,-1.1059,0.2551,-5.6163,1.0312,-0.888,0.0362,-0.7543,0.2127,-0.6085,0.5335,-0.6967,0.3377,-0.6721,-0.0795
-3.6881,1.1253,-1.1004,0.2195,-5.598,1.0247,-0.8864,0.0188,-0.8279,0.1918,-0.609,0.449,-0.7585,0.2863,-0.7357,-0.0732
-3.6881,1.1253,-1.1004,0.2195,-5.598,1.0247,-0.8864,0.0188,-0.8279,0.1918,-0.609,0.449,-0.7585,0.2863,-0.7357,-0.0732
-3.6881,1.1253,-1.1004,0.2195,-5.598,1.0247,-0.8864,0.0188,-0.8279,0.1918,-0.609,0.449,-0.7585,0.2863,-0.7357,-0.0732
-3.602,1.0656,-1.141,0.2226,-5.6222,1.0597,-0.895,0.0163,-0.8783,0.1695,-0.5626,0.3821,-0.781,0.2486,-0.7991,-0.067
-3.602,1.0656,-1.141,0.2226,-5.6222,1.0597,-0.895,0.0163,-0.8783,0.1695,-0.5626,0.3821,-0.781,0.2486,-0.7991,-0.067
-3.602,1.0656,-1.141,0.2226,-5.6222,1.0597,-0.895,0.0163,-0.8783,0.1695,-0.5626,0.3821,-0.781,0.2486,-0.7991,-0.067
-3.602,1.0656,-1.141,0.2226,-5.6222,1.0597,-0.895,0.0163,-0.8783,0.1695,-0.5626,0.3821,-0.781,0.2486,-0.7991,-0.067
-3.3699,0.9251,-1.1863,0.2051,-5.7035,1.0972,-0.8985,0.0063,-0.9079,0.1334,-0.6791,0.5076,-0.8284,0.2472,-0.8604,-0.0775
-3.3699,0.9251,-1.1863,0.2051,-5.7035,1.0972,-0.8985,0.0063,-0.9079,0.1334,-0.6791,0.5076,-0.8284,0.2472,-0.8604,-0.0775
-3.4833,1.0236,-1.2266,0.2082,-5.7217,1.1037,-0.8608,-0.0181,-0.9185,0.1172,-0.6947,0.53,-0.8117,0.2232,-0.8796,-0.0922
